YYMMDD_HHMMSS.ssssss, StsCarrier, StsOverdrive, StsVSWR, StsVolatge, StsRfIn, StsTemp, StsAGC, MeasuredFWD, MeasuredRFL, MeasuredVolts, MeasuredRfIn, measuredtemp, AGCSetPt, Attenuation, VSWRTripPt, StsCarrierPA1, StsOverdrivePA1, StsVSWRPA1, StsVolatgePA1, StsRfInPA1, StsTempPA1, StsCarrierPA2, StsOverdrivePA2, StsVSWRPA2, StsVolatgePA2, StsRfInPA2, StsTempPA2, MeasuredFWDPA1, MeasuredFWDPA2, MeasuredRFLPA1, MeasuredRFLPA2, MeasuredVoltsPA1, MeasuredVoltsPA2, MeasuredRfInPA1, MeasuredRfInPA2, measuredtempPA1, measuredtempPA2, MeasuredFnl1PA1, MeasuredFnl1PA2, MeasuredFnl2PA1, MeasuredFnl2PA2, MeasuredFnl3PA1, MeasuredFnl3PA2, MeasuredDrv1PA1, MeasuredDrv1PA2, CurrentDrv1, CurrentFnl1, CurrentFnl2, CurrentFnl3, MeasuredFWDWatts, 
201123_104925.003310, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.4, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 44.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3570.0, 638.6 ms
201123_104926.091823, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.7, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 711.2 ms
201123_104928.262450, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 769.6 ms
201123_104929.137786, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 54.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 642.4 ms
201123_104930.399452, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 902.0 ms
201123_104931.176167, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 668.4 ms
201123_104932.230336, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 694.0 ms
201123_104933.196546, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 49.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 643.9 ms
201123_104934.352402, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 24.0, 192.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 798.9 ms
201123_104936.271522, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 49.0, 50.0, 51.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 683.6 ms
201123_104937.222967, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3550.0, 631.4 ms
201123_104938.382673, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 53.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 780.4 ms
201123_104939.256358, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 636.8 ms
201123_104940.315823, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 5.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 692.1 ms
201123_104941.286689, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 5.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 673.8 ms
201123_104942.525686, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 866.1 ms
201123_104944.364804, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 670.1 ms
201123_104945.415594, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 49.0, 50.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 695.5 ms
201123_104946.383573, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 49.0, 50.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 34.9, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 646.5 ms
201123_104947.445554, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 695.8 ms
201123_104948.403556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 640.2 ms
201123_104949.463053, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 49.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 697.2 ms
201123_104950.424402, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 633.4 ms
201123_104951.578922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 793.6 ms
201123_104952.459139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.2, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 645.8 ms
201123_104953.513447, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 697.2 ms
201123_104954.482437, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 652.3 ms
201123_104955.629198, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 40.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3550.0, 803.3 ms
201123_104956.497588, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 49.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.7, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 645.5 ms
201123_104957.646188, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 813.3 ms
201123_104958.611939, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 739.5 ms
201123_104959.499313, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 48.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 620.4 ms
201123_105000.573481, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 695.2 ms
201123_105001.698384, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 803.6 ms
201123_105002.675282, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 785.0 ms
201123_105003.735849, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 819.3 ms
201123_105004.616175, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 5.0, 0.0, 0.0, 50.0, 49.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 689.4 ms
201123_105005.593616, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 652.9 ms
201123_105006.649698, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 34.9, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 709.7 ms
201123_105007.616131, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 669.4 ms
201123_105008.666844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 71.0, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 5.0, 0.0, 0.0, 49.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3550.0, 717.2 ms
201123_105009.620460, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 5.0, 0.0, 0.0, 50.0, 50.0, 53.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 643.4 ms
201123_105010.581358, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 5.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3530.0, 598.6 ms
201123_105011.657174, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 670.1 ms
201123_105012.614354, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 609.3 ms
201123_105013.582951, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 5.0, 0.0, 0.0, 50.0, 50.0, 53.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 34.9, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 569.8 ms
201123_105014.828987, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 49.0, 52.0, 41.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.5, nan, nan, nan, nan, 3540.0, 800.2 ms
201123_105015.701172, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 49.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 677.6 ms
201123_105016.673236, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.6, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3530.0, 637.9 ms
201123_105017.727720, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 682.0 ms
201123_105018.676230, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.8, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 251.0, 4.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 26.0, 35.7, 32.5, 35.5, 33.2, 35.0, 32.0, 1.7, 1.3, nan, nan, nan, nan, 3540.0, 628.7 ms
